ranking,world_rank,university,presence_rank,impact_rank,openness_rank,excellence_rank
2456.0,22004.0,Kohinoor College of Hotel and Tourism Management,26709.0,20633.0,11400.0,6020.0
2457.0,22004.0,Annai Violet Arts and Science College,21750.0,21395.0,11400.0,6020.0
2458.0,22014.0,Raajdhani Engineering College,22067.0,21379.0,11400.0,6020.0
2459.0,22024.0,(3) Department of Management Studies National Institute of Technology Tiruchirappalli,25030.0,20999.0,11400.0,6020.0
2460.0,22024.0,Albertian Institute of Management,24240.0,21118.0,11400.0,6020.0
2461.0,22024.0,College of Engineering Attingal,25030.0,21003.0,11400.0,6020.0
2462.0,22024.0,IILM College of Management Studies,26687.0,20659.0,11400.0,6020.0
2463.0,22024.0,Government Law College Thiruvananthapuram,24865.0,21026.0,11400.0,6020.0
2464.0,22024.0,IAM Hotel Management School in Kolkata,25809.0,20862.0,11400.0,6020.0
2465.0,22041.0,Buxi Jagabandhu Bidyadhar College,20869.0,21529.0,11400.0,6020.0
2466.0,22056.0,Kerala Law Academy,24309.0,21124.0,11400.0,6020.0
2467.0,22056.0,Baba Hira Singh Bhattal Institute of Engineering and Technology,25491.0,20948.0,11400.0,6020.0
2468.0,22056.0,Times Business School,26970.0,20602.0,11400.0,6020.0
2469.0,22062.0,CR Reddy College,22730.0,21349.0,11400.0,6020.0
2470.0,22062.0,Pandit Jawaharlal Nehru College of Agriculture & Research Institute,23972.0,21190.0,11400.0,6020.0
2471.0,22062.0,Pendekanti Institute of Management Hyderabad,25171.0,21020.0,11400.0,6020.0
2472.0,22062.0,AISSMS College of Hotel Management and Catering Technology,19518.0,21706.0,11400.0,6020.0
2473.0,22073.0,Adarsh College of Engineering,23750.0,21233.0,11400.0,6020.0
2474.0,22073.0,Jogesh Chandra Chaudhuri College,20595.0,21595.0,11400.0,6020.0
2475.0,22085.0,R D & S H National College & S W A Science College,23917.0,21217.0,11400.0,6020.0
2476.0,22085.0,Rajitlal Institute of Technology & Health Sciences,24381.0,21154.0,11400.0,6020.0
2477.0,22085.0,Shree Institute of Technical Education,26201.0,20846.0,11400.0,6020.0
2478.0,22105.0,Alpha College of Engineering,23580.0,21296.0,11400.0,6020.0
2479.0,22105.0,Goa Medical College,18189.0,21862.0,11400.0,6020.0
2480.0,22105.0,Institute of Dental Sciences KLE University,23064.0,21362.0,11400.0,6020.0
2481.0,22114.0,United Theological College Bangalore,26467.0,20826.0,11400.0,6020.0
2482.0,22114.0,Venkateshwara Institute of Technology,23540.0,21323.0,11400.0,6020.0
2483.0,22114.0,Christ The King Engineering College,26017.0,20938.0,11400.0,6020.0
2484.0,22114.0,College of Engineering Ambajogai,19825.0,21734.0,11400.0,6020.0
2485.0,22114.0,Doaba College Jalandhar,21410.0,21573.0,11400.0,6020.0
2486.0,22127.0,MAEER's Arts Commerce and Science College Pune,23554.0,21981.0,11231.0,6020.0
2487.0,22127.0,St Mary's College Thoothukudi,23791.0,24510.0,9632.0,6020.0
2488.0,22127.0,(3) Acharya Nagarjuna University Center for Distance Education ICT Division,21256.0,21588.0,11400.0,6020.0
2489.0,22127.0,Government Autonomous College Bhawanipatna,20403.0,21696.0,11400.0,6020.0
2490.0,22148.0,Lord Krishna College of Engineering,26519.0,20844.0,11400.0,6020.0
2491.0,22148.0,JSS College of Arts Commerce and Science,14327.0,22230.0,11400.0,6020.0
2492.0,22157.0,Saroj Mohan Institute of Technology,24299.0,25680.0,8007.0,6020.0
2493.0,22157.0,Muthayammal Educational Institution,24543.0,21239.0,11400.0,6020.0
2494.0,22157.0,M E S Institute of Technology and Management,23148.0,21427.0,11400.0,6020.0
2495.0,22166.0,Tirumala Engineering College,22705.0,21505.0,11400.0,6020.0
2496.0,22175.0,Thirumalai Engineering College,26382.0,20931.0,11400.0,6020.0
2497.0,22175.0,Dr Ambedkar College of Law,26166.0,20973.0,11400.0,6020.0
2498.0,22175.0,Bineswar Brahma Engineering College,21760.0,21617.0,11400.0,6020.0
2499.0,22175.0,Birbhum Institute of Engineering and Technology,21208.0,21682.0,11400.0,6020.0
2500.0,22189.0,Jamia Nizamia,14944.0,22225.0,11400.0,6020.0
2501.0,22189.0,SIES College of Arts Science and Commerce,19907.0,21813.0,11400.0,6020.0
2502.0,22200.0,Rajiv Gandhi College of Engineering and Research Nagpur,21873.0,21622.0,11400.0,6020.0
2503.0,22200.0,Anand College of Engineering & Management,24240.0,21344.0,11400.0,6020.0
2504.0,22200.0,Guntur Medical College,24291.0,21323.0,11400.0,6020.0
2505.0,22208.0,Sree Chaitanya Institute of Technological Sciences Karimnagar,18662.0,22943.0,11095.0,6020.0
2506.0,22227.0,Narnarayan Shastri Institute of Technology,23064.0,21545.0,11400.0,6020.0
2507.0,22227.0,Lucknow Christian College,24006.0,21417.0,11400.0,6020.0
2508.0,22227.0,Seshadripuram Law College,23607.0,21464.0,11400.0,6020.0
2509.0,22227.0,J K C College Guntur,20178.0,21841.0,11400.0,6020.0
2510.0,22236.0,K S School of Business Management,22311.0,21637.0,11400.0,6020.0
2511.0,22236.0,Sivanath Sastri College,20286.0,21843.0,11400.0,6020.0
2512.0,22236.0,Tilak Raj Chadha Institute of Management & Technology,23773.0,21464.0,11400.0,6020.0
2513.0,22247.0,Builders Engineering College Tirupur,13132.0,24721.0,10354.0,6020.0
2514.0,22247.0,JCD Vidyapeeth Sirsa,17114.0,22142.0,11400.0,6020.0
2515.0,22247.0,A D M College for Women,18734.0,21990.0,11400.0,6020.0
2516.0,22247.0,Banarsidas Chandiwala Institute of Professional Studies,22275.0,21650.0,11400.0,6020.0
2517.0,22247.0,University Law College Bangalore,22187.0,21665.0,11400.0,6020.0
2518.0,22265.0,Datta Meghe Institute of Engineering Technology & Research Wardha,22580.0,21635.0,11400.0,6020.0
2519.0,22265.0,Ahmedabad Dental College,23383.0,21545.0,11400.0,6020.0
2520.0,22265.0,A M Patel Institute of Computer Application Ganpat University,22756.0,21604.0,11400.0,6020.0
2521.0,22277.0,Bandari Srinivas Institute of Technology,25900.0,21142.0,11400.0,6020.0
2522.0,22277.0,C L Baid Metha College of Pharmacy,25773.0,21169.0,11400.0,6020.0
2523.0,22277.0,D A V College Muzaffarnagar,22075.0,21711.0,11400.0,6020.0
2524.0,22277.0,Delhi Engineering College,26638.0,20950.0,11400.0,6020.0
2525.0,22277.0,IRT Perundurai Medical College,26778.0,20918.0,11400.0,6020.0
2526.0,22291.0,Universal College of Engineering Thane,22995.0,21604.0,11400.0,6020.0
2527.0,22291.0,CSI Bishop Appasamy College of Arts and Science Coimbatore,26067.0,21134.0,11400.0,6020.0
2528.0,22291.0,Rewa Engineering College Rewa,25460.0,21255.0,11400.0,6020.0
2529.0,22291.0,Sanchi University of Buddhist Indic Studies,21410.0,21782.0,11400.0,6020.0
2530.0,22306.0,Seth Anandram Jaipuria College,18167.0,22107.0,11400.0,6020.0
2531.0,22329.0,University Institute of Technology RGPV Bhopal,22910.0,21665.0,11400.0,6020.0
2532.0,22334.0,Fakhruddin Ali Ahmed Medical College and Hospital,23773.0,21558.0,11400.0,6020.0
2533.0,22334.0,St Joseph College of Communication,24488.0,21488.0,11400.0,6020.0
2534.0,22334.0,Al Jamiatul Ashrafia,11340.0,22669.0,11400.0,6020.0
2535.0,22334.0,Astha School of Management,24133.0,21527.0,11400.0,6020.0
2536.0,22341.0,Anuradha Engineering College,22125.0,21776.0,11400.0,6020.0
2537.0,22341.0,Bhimavaram Institute of Engineering & Technology,22943.0,21687.0,11400.0,6020.0
2538.0,22341.0,(3) Kakatiya University Online,20340.0,21952.0,11400.0,6020.0
2539.0,22341.0,Magadh University Distance Education,24212.0,21529.0,11400.0,6020.0
2540.0,22357.0,B A College of Engineering and Technology Ghutia,25757.0,21282.0,11400.0,6020.0
2541.0,22357.0,Datta Meghe Institute of Management Studies,22416.0,21767.0,11400.0,6020.0
2542.0,22367.0,Donbosco Arts & Science College Angadikadavu Kannur Kerala,15051.0,22445.0,11400.0,6020.0
2543.0,22367.0,Institute Public Health & Hygiene,23731.0,21621.0,11400.0,6020.0
2544.0,22367.0,JNTUA College of Engineering Anantapur,19907.0,22019.0,11400.0,6020.0
2545.0,22367.0,Darrang College,21329.0,21886.0,11400.0,6020.0
2546.0,22376.0,Indra Ganesan College of Engineering Trichy Tamilnadu,26507.0,21128.0,11400.0,6020.0
2547.0,22376.0,Dr Ambedkar Government Law College Chennai,25320.0,21395.0,11400.0,6020.0
2548.0,22376.0,Eluru College of Enginering,25644.0,21335.0,11400.0,6020.0
2549.0,22387.0,Dr Pauls Engineering College,27039.0,20914.0,11400.0,6020.0
2550.0,22387.0,Abacus Institute of Engineering & Management,21250.0,21919.0,11400.0,6020.0
2551.0,22387.0,A Veeriya Vandayar Memorial Sri Pushpam College,22075.0,21839.0,11400.0,6020.0
2552.0,22400.0,A P C Mahalaxmi College for Women,21614.0,24041.0,10439.0,6020.0
2553.0,22400.0,Nirmala College for Women Coimbatore,21509.0,21907.0,11400.0,6020.0
2554.0,22413.0,AISSMS Polytechnic,22321.0,21834.0,11400.0,6020.0
2555.0,22413.0,Bansal Institute of Science and Technology,22884.0,21779.0,11400.0,6020.0
2556.0,22413.0,Bharati Vidyapeeth's Institute of Computers Applications and Management,16696.0,22358.0,11400.0,6020.0
2557.0,22413.0,Calcutta National Medical College,25678.0,21370.0,11400.0,6020.0
2558.0,22413.0,Netaji Subhash Engineering College,27021.0,20950.0,11400.0,6020.0
2559.0,22413.0,Prajyoti Niketan College Pudukad,17981.0,22243.0,11400.0,6020.0
2560.0,22413.0,Tripura Institute of Technology,25410.0,21425.0,11400.0,6020.0
2561.0,22426.0,Jamshedpur Women's College,17624.0,22287.0,11400.0,6020.0
2562.0,22426.0,Christian College of Engineering and Technology,23840.0,21682.0,11400.0,6020.0
2563.0,22426.0,Acharya Girish Chandra Bose College,25102.0,21503.0,11400.0,6020.0
2564.0,22426.0,Ananda Mohan College,23947.0,21648.0,11400.0,6020.0
2565.0,22426.0,Dhanalakshmi Srinivasan College of Arts Science for Women,24637.0,21553.0,11400.0,6020.0
2566.0,22439.0,Matrusri Institute of P G College,25102.0,21509.0,11400.0,6020.0
2567.0,22439.0,Abdulkalam Institute of Technological Sciences,26186.0,21282.0,11400.0,6020.0
2568.0,22439.0,Apex Institute of Engineering & Technology Jaipur,26484.0,21205.0,11400.0,6020.0
2569.0,22439.0,Saradha Gangadharan College,22806.0,21807.0,11400.0,6020.0
2570.0,22453.0,Rani Birla Girls' College,23041.0,21789.0,11400.0,6020.0
2571.0,22453.0,Gurudeva Institute of Science and Technology,23196.0,21783.0,11400.0,6020.0
2572.0,22453.0,National Degree College Basavanagudi,22400.0,21851.0,11400.0,6020.0
2573.0,22453.0,Padmanava College of Engineering,24608.0,21588.0,11400.0,6020.0
2574.0,22461.0,Prafulla Chandra College,21410.0,21970.0,11400.0,6020.0
2575.0,22461.0,Avanthi College,25696.0,21434.0,11400.0,6020.0
2576.0,22461.0,Maharishi Arvind Institute of Science & Management,23904.0,21711.0,11400.0,6020.0
2577.0,22461.0,Animation and Game Development College,25900.0,21379.0,11400.0,6020.0
2578.0,22461.0,Government Medical College Aurangabad,23928.0,21711.0,11400.0,6020.0
2579.0,22473.0,DRK College of Engineering and Technology,19871.0,22153.0,11400.0,6020.0
2580.0,22473.0,D Y Patil College of MCA,20274.0,22112.0,11400.0,6020.0
2581.0,22473.0,D Y Patil College of Engineering and Technology Kolhapur,27782.0,20092.0,11400.0,6020.0
2582.0,22473.0,Kishinchand Chellaram Law College,24116.0,21696.0,11400.0,6020.0
2583.0,22485.0,JS University Shikohabad,26067.0,21370.0,11400.0,6020.0
2584.0,22485.0,Regional Institute of Science and Technology,20825.0,22058.0,11400.0,6020.0
2585.0,22485.0,Krishna Institute of Technology Kanpur,26970.0,21071.0,11400.0,6020.0
2586.0,22496.0,Shri Bhausaheb Hire Government Medical College Dhule,25208.0,21555.0,11400.0,6020.0
2587.0,22496.0,Shri Ram College of Engineering and Management,25809.0,21445.0,11400.0,6020.0
2588.0,22504.0,P S R Rengasamy College of Engineering for Women Sivakasi,24196.0,21719.0,11400.0,6020.0
2589.0,22504.0,St Mother Theresa Engineering College,22427.0,21936.0,11400.0,6020.0
2590.0,22504.0,Pillai College of Arts Commerce & Science,20340.0,22146.0,11400.0,6020.0
2591.0,22504.0,Kamaraj College Tuticorin,21410.0,22032.0,11400.0,6020.0
2592.0,22515.0,Bhim Rao Ambedkar College,15074.0,22591.0,11400.0,6020.0
2593.0,22515.0,Lucknow Institute of Technology,25102.0,21588.0,11400.0,6020.0
2594.0,22515.0,Marathwada College of Education,23731.0,24466.0,10083.0,6020.0
2595.0,22515.0,Sherwood College,22549.0,21925.0,11400.0,6020.0
2596.0,22515.0,Calcutta School of Music,25102.0,21588.0,11400.0,6020.0
2597.0,22515.0,ABS Academy of Science Technology & Management,26382.0,21331.0,11400.0,6020.0
2598.0,22515.0,St John's College Anchal,22979.0,22874.0,11095.0,6020.0
2599.0,22515.0,T R Abhilsahi Memorial Institute of Engineering and Technology,24309.0,21723.0,11400.0,6020.0
2600.0,22532.0,(3) Sri Krishnadevaraya University College of Engineering and Technology,24939.0,21642.0,11400.0,6020.0
2601.0,22532.0,BN Institute of Higher Education,25171.0,21604.0,11400.0,6020.0
2602.0,22553.0,Krishnagar Government College Nadia,18721.0,22346.0,11400.0,6020.0
2603.0,22571.0,CMJ University,26186.0,21450.0,11400.0,6020.0
2604.0,22571.0,Shree Damodar College of Commerce & Economics,15467.0,22640.0,11400.0,6020.0
2605.0,22583.0,Educare Institute,25102.0,21687.0,11400.0,6020.0
2606.0,22583.0,Krupajal Engineering College Bhubaneswar,25900.0,21545.0,11400.0,6020.0
2607.0,22583.0,Indira Gandhi College of Engineering & Technology for Women,25745.0,21571.0,11400.0,6020.0
2608.0,22601.0,Institute of Management and Information Technology Cuttack,24381.0,21814.0,11400.0,6020.0
2609.0,22601.0,Singur Government College,22798.0,21994.0,11400.0,6020.0
2610.0,22613.0,Seacom Skills University,25491.0,21656.0,11400.0,6020.0
2611.0,22613.0,Uluberia College,21776.0,22121.0,11400.0,6020.0
2612.0,22624.0,Asan Memorial College of Engineering and Technology,25410.0,21682.0,11400.0,6020.0
2613.0,22624.0,Alwar Pharmacy College,25847.0,21595.0,11400.0,6020.0
2614.0,22624.0,Gopal Krushna College of Engineering & Technology,26201.0,21520.0,11400.0,6020.0
2615.0,22624.0,(4) KENT Institute of Higher Education,20693.0,22243.0,11400.0,6020.0
2616.0,22624.0,Mother Teresa Institute of Science and Technology,23102.0,21994.0,11400.0,6020.0
2617.0,22641.0,Shekhawati Educational City Dundlod,23393.0,21964.0,11400.0,6020.0
2618.0,22651.0,Shri Dev Bhumi Instituteof Education Science & Technology Dehradun,25745.0,21650.0,11400.0,6020.0
2619.0,22659.0,St Mary's College Thrissur,21329.0,22207.0,11400.0,6020.0
2620.0,22659.0,Gurudas College,20188.0,22321.0,11400.0,6020.0
2621.0,22671.0,British College for Excellence in Studies,21329.0,22225.0,11400.0,6020.0
2622.0,22671.0,Chaudhary Devi Lal Memorial Government Engineering College,25460.0,21723.0,11400.0,6020.0
2623.0,22671.0,D B Pampa College,22826.0,22081.0,11400.0,6020.0
2624.0,22671.0,Yogananda Institute of Technology and Science,26709.0,21417.0,11400.0,6020.0
2625.0,22671.0,St Francis' College,21735.0,22194.0,11400.0,6020.0
2626.0,22683.0,Vinayaka Missions Sikkim University,23480.0,22011.0,11400.0,6020.0
2627.0,22693.0,Quaid e Millath Government College for Women,22194.0,22169.0,11400.0,6020.0
2628.0,22702.0,Rajeev Institute of Technology,26547.0,21518.0,11400.0,6020.0
2629.0,22702.0,Lala Lajpat Rai College of Commerce and Economics Mumbai,23554.0,22032.0,11400.0,6020.0
2630.0,22702.0,M A R College of Engineering and Technology,22688.0,22128.0,11400.0,6020.0
2631.0,22702.0,Delhi College of Technology & Management,24789.0,21867.0,11400.0,6020.0
2632.0,22714.0,Sree Ramu College of Arts & Science,25997.0,21687.0,11400.0,6020.0
2633.0,22714.0,Nandi Institute of Technology and Management Sciences,23276.0,22089.0,11400.0,6020.0
2634.0,22728.0,Arjun College of Technology,25279.0,21827.0,11400.0,6020.0
2635.0,22728.0,Thiruvalluvar College of Engineering and Technology,26246.0,21622.0,11400.0,6020.0
2636.0,22745.0,Panskura Banamali College,21920.0,22256.0,11400.0,6020.0
2637.0,22745.0,Aurora's Degree College Chikkadpally Hyderabad,22033.0,22251.0,11400.0,6020.0
2638.0,22745.0,Ayaan College of Engineering & Technology,26827.0,21489.0,11400.0,6020.0
2639.0,22752.0,MPTA Education Pune,25133.0,21879.0,11400.0,6020.0
2640.0,22762.0,St Michaels College Cherthala,21151.0,22358.0,11400.0,6020.0
2641.0,22762.0,St Gregorios Dental College,24655.0,23961.0,10541.0,6020.0
2642.0,22762.0,Durgapur Institute of Advanced Technology and Management,20781.0,22398.0,11400.0,6020.0
2643.0,22762.0,G J Patel Ayurveda College & S G Patel Ayurveda Hospital,22688.0,25194.0,9708.0,6020.0
2644.0,22762.0,Institute of Management and Computer Studies,22616.0,22201.0,11400.0,6020.0
2645.0,22762.0,Jananayak Chandrashekhar University,23181.0,22149.0,11400.0,6020.0
2646.0,22762.0,Pragati Maha Vidyalaya,20286.0,22445.0,11400.0,6020.0
2647.0,22781.0,Y B Chavan College of Pharmacy,17462.0,22695.0,11400.0,6020.0
2648.0,22793.0,Adaikalamatha College Vallam,24364.0,22011.0,11400.0,6020.0
2649.0,22793.0,Dnyanasadhana College Thane,16831.0,22775.0,11400.0,6020.0
2650.0,22804.0,Jitendra Chauhan College of Law,20945.0,22419.0,11400.0,6020.0
2651.0,22804.0,Periyar Arts College Cuddalore,24133.0,25621.0,8974.0,6020.0
2652.0,22810.0,M R Ambedkar Dental College and Hospital Bangalore,25410.0,21891.0,11400.0,6020.0
2653.0,22810.0,Indian Aerospace and Engineering,26741.0,21567.0,11400.0,6020.0
2654.0,22810.0,Guru Nanak Institute of Engineering & Technology,23981.0,22102.0,11400.0,6020.0
2655.0,22821.0,Apollo Priyadarshanam Institute of Technology,24507.0,22040.0,11400.0,6020.0
2656.0,22821.0,Kidderpore College,24196.0,22087.0,11400.0,6020.0
2657.0,22829.0,Dum Dum Motijheel Rabindra College,22400.0,22303.0,11400.0,6020.0
2658.0,22829.0,Asan Memorial College of Arts & Science,18721.0,22647.0,11400.0,6020.0
2659.0,22829.0,Indira Gandhi Technological and Medical Sciences University,21948.0,22355.0,11400.0,6020.0
2660.0,22829.0,D E S's Shri Navalmal Firodia Law College,22194.0,22321.0,11400.0,6020.0
2661.0,22829.0,Maharishi University of Information Technology Lucknow,16150.0,22881.0,11400.0,6020.0
2662.0,22839.0,NRI Institute of Technology,21329.0,22425.0,11400.0,6020.0
2663.0,22839.0,Bapatla Womens Engineering College,20047.0,22541.0,11400.0,6020.0
2664.0,22839.0,Aurora's Scientific Technological & Research Academy,22826.0,22271.0,11400.0,6020.0
2665.0,22839.0,Dayananda Sagar College Institute of Business Management in Bangalore,22342.0,22321.0,11400.0,6020.0
2666.0,22849.0,Maris Stella College Vijayawada,25102.0,21986.0,11400.0,6020.0
2667.0,22859.0,Sri Sai Institute of Technology and Science,24309.0,22122.0,11400.0,6020.0
2668.0,22859.0,Holy Cross College Agartala,21186.0,22464.0,11400.0,6020.0
2669.0,22859.0,Alipurduar College,19238.0,22647.0,11400.0,6020.0
2670.0,22870.0,Gokaraju Rangaraju College of Pharmacy,23437.0,22230.0,11400.0,6020.0
2671.0,22882.0,St Johns College of Engineering &Technology,25793.0,21911.0,11400.0,6020.0
2672.0,22882.0,Maharaj Vinayak Global University,24722.0,22092.0,11400.0,6020.0
2673.0,22882.0,Employees State Insurance Corporation Medical College,22371.0,22373.0,11400.0,6020.0
2674.0,22893.0,Haryana Institute of Technology,25997.0,21903.0,11400.0,6020.0
2675.0,22893.0,Sir Theagaraya College,25661.0,21949.0,11400.0,6020.0
2676.0,22893.0,Narsimha Reddy Engineering College,21094.0,22503.0,11400.0,6020.0
2677.0,22907.0,A K I 's Poona College,20034.0,22630.0,11400.0,6020.0
2678.0,22907.0,Bhartiya Institute of Engineering and Technology,24309.0,22165.0,11400.0,6020.0
2679.0,22918.0,Sri Prakash College of Engineering,23311.0,22303.0,11400.0,6020.0
2680.0,22924.0,Al Jamea tus Saifiyah,24230.0,22211.0,11400.0,6020.0
2681.0,22924.0,Karur College of Engineering,25279.0,22063.0,11400.0,6020.0
